method,selected_k,population_closure_max_row_tv,population_exact_at_1e_minus_10,heldout_closure_mean_row_tv,ari_family8,ari_t2,max_ari_cube_coordinate2,tau,samples_per_state,repeat
oracle_k8,8,0.061566964826794246,False,0.09621031086317587,-0.12743628185907047,,,0.1,100,37
blind_raw_eigengap,4,1.1596626436904955e-15,True,0.039753535773710484,,,,0.1,100,38
oracle_k2,2,0.14291407500108538,False,0.0554601381368874,,0.15564613526570048,0.23369565217391305,0.1,100,38
oracle_k8,8,0.168225621432191,False,0.09972556244277868,-0.06900539707016191,,,0.1,100,38
blind_raw_eigengap,4,0.03710267676058707,False,0.06730449251247919,,,,0.1,100,39
oracle_k2,2,1.2004286453759505e-15,True,0.025524521032902953,,-0.021739130434782608,1.0,0.1,100,39
oracle_k8,8,0.20069071648393796,False,0.130841357014844,-0.002727715538236727,,,0.1,100,39
blind_raw_eigengap,4,0.03710267676058707,False,0.062222337770382684,,,,0.1,100,40
oracle_k2,2,0.18851429790345492,False,0.036865688322615935,,-0.014490566037735849,0.8368301886792453,0.1,100,40
oracle_k8,8,0.16887653869096092,False,0.11834861369514528,-0.05010155721056195,,,0.1,100,40
blind_raw_eigengap,8,0.16742111757334538,False,0.11997061345495323,-0.042639008931143765,,,0.1,100,41
oracle_k2,2,0.1791879242231844,False,0.03954270408189938,,-0.005432937181663837,0.7606112054329371,0.1,100,41
oracle_k8,8,0.19991320320446504,False,0.13986920845856066,-0.028456481208909822,,,0.1,100,41
blind_raw_eigengap,4,0.03710267676058707,False,0.05842796727676095,,,,0.1,100,42
oracle_k2,2,0.2100531162470361,False,0.05525319930334697,,0.006792452830188679,0.6878490566037736,0.1,100,42
oracle_k8,8,0.18771935715229887,False,0.10268574332917901,-0.1004231311706629,,,0.1,100,42
blind_raw_eigengap,4,0.037102676760586775,False,0.06333437326677759,,,,0.1,100,43
oracle_k2,2,1.2004286453759505e-15,True,0.01994169096209912,,-0.021739130434782608,1.0,0.1,100,43
oracle_k8,8,0.20504427071489595,False,0.12364327726452991,-0.013734403714092272,,,0.1,100,43
blind_raw_eigengap,8,0.20512386529912277,False,0.1048985414072013,-0.10813369946027838,,,0.1,100,44
oracle_k2,2,0.10121966886898426,False,0.05172115785089545,,0.23369565217391305,0.23369565217391305,0.1,100,44
oracle_k8,8,0.2051238652991234,False,0.09342679817577527,-0.1170343717450999,,,0.1,100,44
blind_raw_eigengap,4,0.03710267676058707,False,0.06901726289517472,,,,0.1,100,45
oracle_k2,2,0.10121966886898405,False,0.06386453561016243,,0.23369565217391305,0.23369565217391305,0.1,100,45
oracle_k8,8,0.20013741615963088,False,0.12226442449457549,-0.06217221321636312,,,0.1,100,45
blind_raw_eigengap,4,0.03710267676058687,False,0.060737312811980027,,,,0.1,100,46
oracle_k2,2,0.15224445332802133,False,0.060100005955896645,,0.19292750122655394,0.27806921538287355,0.1,100,46
oracle_k8,8,0.20595510416468576,False,0.11187231483318623,-0.04771216269065311,,,0.1,100,46
blind_raw_eigengap,8,0.1811323364096901,False,0.10167020047838993,-0.09802612758653571,,,0.1,100,47
oracle_k2,2,0.24671614427240607,False,0.03126179721505574,,-0.01992678416424501,0.9166320715552704,0.1,100,47
oracle_k8,8,0.20512386529912308,False,0.09243877588412937,-0.1170343717450999,,,0.1,100,47
blind_raw_eigengap,4,0.03710267676058687,False,0.06551615363283415,,,,0.1,100,48
oracle_k2,2,1.1796119636642288e-15,True,0.02323511037067888,,-0.021739130434782608,1.0,0.1,100,48
oracle_k8,8,0.20775583788037677,False,0.11352659185738116,-0.07183580387685291,,,0.1,100,48
blind_raw_eigengap,4,0.0371026767605871,False,0.0685687049362174,,,,0.1,100,49
oracle_k2,2,0.18248614412368108,False,0.04315925567618569,,0.02441137690713882,0.4918440384253155,0.1,100,49
oracle_k8,8,0.18013509661120553,False,0.11069346520550245,-0.07668413900213551,,,0.1,100,49
blind_raw_eigengap,4,1.2828280104848488e-15,True,0.04013276483638381,,,,0.1,100,50
oracle_k2,2,0.1522444533280217,False,0.05976917349096866,,0.19292750122655394,0.27806921538287355,0.1,100,50
oracle_k8,8,0.13970606532062485,False,0.11167890394683787,-0.0675596971461852,,,0.1,100,50
blind_raw_eigengap,8,0.19093679540135627,False,0.10915392081354604,-0.06828513395879679,,,0.1,100,51
oracle_k2,2,1.2004286453759505e-15,True,0.022996060669165624,,-0.021739130434782608,1.0,0.1,100,51
oracle_k8,8,0.16935282856137387,False,0.10787926112020983,-0.02282619208820969,,,0.1,100,51
blind_raw_eigengap,5,0.14307432911189374,False,0.09694262850143591,,,,0.1,100,52
oracle_k2,2,0.17052772009150519,False,0.04364653133982812,,0.00724200362100181,0.687990343995172,0.1,100,52
oracle_k8,8,0.17745232924069598,False,0.12696330846947604,0.003469545104086353,,,0.1,100,52
blind_raw_eigengap,8,0.09151035802401813,False,0.09169150123967618,-0.12743628185907047,,,0.1,100,53
oracle_k2,2,1.2004286453759505e-15,True,0.022042291406358463,,-0.021739130434782608,1.0,0.1,100,53
oracle_k8,8,0.19982528206118538,False,0.11100559539660153,-0.0877748967636608,,,0.1,100,53
blind_raw_eigengap,4,0.037102676760586775,False,0.06817353022739876,,,,0.1,100,54
oracle_k2,2,0.14215251458718012,False,0.06439487019297514,,0.15564613526570048,0.3259359903381642,0.1,100,54
oracle_k8,8,0.13400463103736163,False,0.09609638549559248,-0.1170343717450999,,,0.1,100,54
blind_raw_eigengap,4,0.037102676760587025,False,0.06806295063782584,,,,0.1,100,55
oracle_k2,2,8.465450562766819e-16,True,0.023540625433846992,,-0.021739130434782608,1.0,0.1,100,55
oracle_k8,8,0.16917834090584868,False,0.09659823343065066,-0.07806476484194294,,,0.1,100,55
blind_raw_eigengap,4,0.037102676760587025,False,0.06562118691070438,,,,0.1,100,56
oracle_k2,2,0.14575567389269156,False,0.06101797862001943,,0.042119565217391304,0.5529891304347826,0.1,100,56
oracle_k8,8,0.19532436646826914,False,0.13165264805654409,0.2994641987335606,,,0.1,100,56
blind_raw_eigengap,4,0.03710267676058694,False,0.06534179145867998,,,,0.1,100,57
oracle_k2,2,1.1796119636642288e-15,True,0.025000000000000005,,-0.021739130434782608,1.0,0.1,100,57
oracle_k8,8,0.2048774220107532,False,0.1007986505898391,-0.10641148325358851,,,0.1,100,57
blind_raw_eigengap,4,0.03710267676058694,False,0.06708471991125901,,,,0.1,100,58
oracle_k2,2,0.049470235680781745,False,0.03344952451762135,,-0.016216216216216217,0.23783783783783785,0.1,100,58
oracle_k8,8,0.20240332072382994,False,0.10638517563774978,-0.09802612758653571,,,0.1,100,58
blind_raw_eigengap,4,0.03710267676058694,False,0.06325880476982805,,,,0.1,100,59
oracle_k2,2,0.24671614427240646,False,0.032575930369558685,,-0.01992678416424501,0.9166320715552704,0.1,100,59
oracle_k8,8,0.17621253257135566,False,0.11495804857187665,-0.010950332420805632,,,0.1,100,59
blind_raw_eigengap,4,0.03710267676058687,False,0.06092311425402106,,,,0.1,100,60
oracle_k2,2,8.465450562766819e-16,True,0.022283423573511037,,-0.021739130434782608,1.0,0.1,100,60
oracle_k8,8,0.1762978417189521,False,0.12056029430412578,-0.0401863715783343,,,0.1,100,60
blind_raw_eigengap,4,0.037102676760587025,False,0.06627807820299499,,,,0.1,100,61
oracle_k2,2,1.2004286453759505e-15,True,0.02276299805636539,,-0.021739130434782608,1.0,0.1,100,61
oracle_k8,8,0.18019412672217117,False,0.10950632591496819,-0.09802612758653571,,,0.1,100,61
blind_raw_eigengap,8,0.18013509661120491,False,0.10907530315294421,-0.06828513395879679,,,0.1,100,62
oracle_k2,2,1.1796119636642288e-15,True,0.020228724142718306,,-0.021739130434782608,1.0,0.1,100,62
oracle_k8,8,0.20671070193641758,False,0.1082705640147459,-0.10641148325358851,,,0.1,100,62
blind_raw_eigengap,4,0.0371026767605871,False,0.062020937326677746,,,,0.1,100,63
oracle_k2,2,8.465450562766819e-16,True,0.024139507843953894,,-0.021739130434782608,1.0,0.1,100,63
oracle_k8,8,0.21280438092154494,False,0.11552220916708893,-0.06506817113305124,,,0.1,100,63
blind_raw_eigengap,4,0.03710267676058707,False,0.061004922351636154,,,,0.1,100,64
oracle_k2,2,8.465450562766819e-16,True,0.0248521449396085,,-0.021739130434782608,1.0,0.1,100,64
oracle_k8,8,0.181203236335491,False,0.12390628513626623,-0.03935703848027277,,,0.1,100,64
blind_raw_eigengap,4,0.037102676760587025,False,0.06678313921242374,,,,0.1,100,65
oracle_k2,2,0.22122626886795801,False,0.043316532035599487,,-0.005736498471525078,0.7605389289353511,0.1,100,65
oracle_k8,8,0.21126635078984723,False,0.11523735809576226,-0.05994602929838088,,,0.1,100,65
blind_raw_eigengap,3,0.037102676760586706,False,0.04434451031697573,,,,0.1,100,66
oracle_k2,2,0.10121966886898423,False,0.057890549076773566,,0.23369565217391305,0.23369565217391305,0.1,100,66
oracle_k8,8,0.19223085355392983,False,0.11524247058061947,-0.06972054163065398,,,0.1,100,66
blind_raw_eigengap,4,1.1596626436904955e-15,True,0.03964884914032168,,,,0.1,100,67
oracle_k2,2,0.15224445332802156,False,0.06028620074496638,,0.19292750122655394,0.27806921538287355,0.1,100,67
oracle_k8,8,0.17937860047507617,False,0.11193293771799277,-0.07668413900213551,,,0.1,100,67
blind_raw_eigengap,4,0.03710267676058694,False,0.061630962285080436,,,,0.1,100,68
oracle_k2,2,0.15700780254727187,False,0.06466925319642632,,0.022939068100358423,0.4910771552537257,0.1,100,68
oracle_k8,8,0.15926856581041324,False,0.12090531410056538,-0.0493108134342846,,,0.1,100,68
blind_raw_eigengap,4,0.03710267676058694,False,0.06766916250693289,,,,0.1,100,69
oracle_k2,2,0.10121966886898426,False,0.06007089060113841,,0.23369565217391305,0.23369565217391305,0.1,100,69
oracle_k8,8,0.18252491266238166,False,0.1320253705009186,-0.05166618649764717,,,0.1,100,69
blind_raw_eigengap,8,0.20155759596842052,False,0.10018071426116244,-0.09802612758653571,,,0.1,100,70
oracle_k2,2,0.18936916204670157,False,0.05539893721913084,,-0.004826364013423325,0.4913841861166623,0.1,100,70
oracle_k8,8,0.2051238652991232,False,0.09288251599541393,-0.1170343717450999,,,0.1,100,70
blind_raw_eigengap,4,0.03710267676058707,False,0.06921866333887965,,,,0.1,100,71
oracle_k2,2,0.19089885532353235,False,0.05744787768409023,,0.00724200362100181,0.5532589016294508,0.1,100,71
oracle_k8,8,0.2153451413724159,False,0.1370537637077607,-0.041009768836444534,,,0.1,100,71
blind_raw_eigengap,4,0.037102676760587025,False,0.06905816694398224,,,,0.1,100,72
oracle_k2,2,0.18851429790345525,False,0.03799387775662419,,-0.014490566037735849,0.8368301886792453,0.1,100,72
oracle_k8,8,0.20512386529912283,False,0.1059421068252267,-0.10869975467069258,,,0.1,100,72
blind_raw_eigengap,4,0.03710267676058707,False,0.061433721575152506,,,,0.1,100,73
oracle_k2,2,0.1472167585886198,False,0.062236158259766,,0.0919245283018868,0.3260377358490566,0.1,100,73
oracle_k8,8,0.19643709641898988,False,0.10071702922177761,-0.11915211504342142,,,0.1,100,73
blind_raw_eigengap,4,0.03710267676058707,False,0.06826781752634498,,,,0.1,100,74
oracle_k2,2,1.1796119636642288e-15,True,0.02330591420241565,,-0.021739130434782608,1.0,0.1,100,74
oracle_k8,8,0.2051238652991232,False,0.09850257881390978,-0.09802612758653571,,,0.1,100,74
blind_raw_eigengap,4,0.037102676760587025,False,0.06430463117027176,,,,0.1,100,75
oracle_k2,2,0.10121966886898426,False,0.05961326877689851,,0.23369565217391305,0.23369565217391305,0.1,100,75
oracle_k8,8,0.1682256214321911,False,0.11754432794852575,-0.031061929722384002,,,0.1,100,75
blind_raw_eigengap,4,0.03710267676058694,False,0.0689735856905158,,,,0.1,100,76
oracle_k2,2,0.23216923419350782,False,0.042696879772317085,,-0.014643719806763286,0.8368055555555556,0.1,100,76
oracle_k8,8,0.19499331088039787,False,0.14168220387244526,0.02158828064764842,,,0.1,100,76
blind_raw_eigengap,4,0.03710267676058687,False,0.06852502773155851,,,,0.1,100,77
oracle_k2,2,0.11983677852020319,False,0.04684828343129279,,-0.018082501412695424,0.4918440384253155,0.1,100,77
oracle_k8,8,0.18352096621582714,False,0.13240273184388676,-0.0401863715783343,,,0.1,100,77
blind_raw_eigengap,4,0.03710267676058687,False,0.07084927897947864,,,,0.1,100,78
oracle_k2,2,0.18276839512723175,False,0.06360684241212727,,0.09233554616777308,0.43270971635485816,0.1,100,78
oracle_k8,8,0.19678416012923983,False,0.10185996965318751,-0.08969973394146712,,,0.1,100,78
blind_raw_eigengap,4,0.037102676760587025,False,0.061706184137548546,,,,0.1,100,79
oracle_k2,2,0.14671148880040225,False,0.05654804092753616,,0.04226415094339623,0.5530566037735849,0.1,100,79
oracle_k8,8,0.17937484763248518,False,0.11488874170868028,0.08893956670467502,,,0.1,100,79
blind_raw_eigengap,4,0.03710267676058707,False,0.06619938990571268,,,,0.1,100,80
oracle_k2,2,0.24671614427240557,False,0.031190333985194853,,-0.01992678416424501,0.9166320715552704,0.1,100,80
oracle_k8,8,0.1483804053487779,False,0.10117563757501273,-0.08646871070703163,,,0.1,100,80
blind_raw_eigengap,4,0.03710267676058694,False,0.06804977814753188,,,,0.1,100,81
oracle_k2,2,1.1796119636642288e-15,True,0.02572209496043316,,-0.021739130434782608,1.0,0.1,100,81
oracle_k8,8,0.2051238652991224,False,0.09966577992615137,-0.09923302717545687,,,0.1,100,81
blind_raw_eigengap,4,0.037102676760586775,False,0.0689229755962285,,,,0.1,100,82
oracle_k2,2,0.13945196861239867,False,0.055798854856755835,,0.09233554616777308,0.43270971635485816,0.1,100,82
oracle_k8,8,0.2025629366475195,False,0.10915681861434269,-0.09618350038550501,,,0.1,100,82
blind_raw_eigengap,8,0.20830886638472357,False,0.12088840070405014,-0.07806476484194294,,,0.1,100,83
oracle_k2,2,0.1781962698539295,False,0.04860572020187129,,-0.004826364013423325,0.6189811847215414,0.1,100,83
oracle_k8,8,0.1827243713600226,False,0.10543891923806921,-0.06217221321636312,,,0.1,100,83
blind_raw_eigengap,4,0.03710267676058687,False,0.06239115363283416,,,,0.1,100,84
oracle_k2,2,0.13614306894910205,False,0.07140620283829102,,0.1219760727629543,0.37740121523191306,0.1,100,84
oracle_k8,8,0.19949706081119656,False,0.12403993145219185,-0.05088666152659985,,,0.1,100,84
blind_raw_eigengap,4,0.037102676760586775,False,0.0652322518025513,,,,0.1,100,85
oracle_k2,2,0.2329414020212332,False,0.043131153452612016,,-0.014490566037735849,0.8368301886792453,0.1,100,85
oracle_k8,8,0.20018274184150658,False,0.10711616698380504,-0.08969973394146712,,,0.1,100,85
blind_raw_eigengap,4,0.03710267676058687,False,0.06436425402107598,,,,0.1,100,86
oracle_k2,2,0.24671614427240635,False,0.036888286840848175,,-0.01992678416424501,0.9166320715552704,0.1,100,86
oracle_k8,8,0.20512386529912258,False,0.09057083846988555,-0.1170343717450999,,,0.1,100,86
blind_raw_eigengap,4,0.037102676760587025,False,0.06365675263449805,,,,0.1,100,87
oracle_k2,2,0.18169132351798623,False,0.04902865121676079,,0.04341926729986431,0.4331373435851048,0.1,100,87
oracle_k8,8,0.14714223857151726,False,0.10427718816225301,-0.08712413261372398,,,0.1,100,87
blind_raw_eigengap,4,0.03710267676058687,False,0.05870874930671103,,,,0.1,100,88
oracle_k2,2,0.1715838644547385,False,0.040234028427732986,,-0.015328549423300898,0.2813239658864635,0.1,100,88
oracle_k8,8,0.20478913554781958,False,0.09754142817083546,-0.10641148325358851,,,0.1,100,88
blind_raw_eigengap,4,0.03710267676058694,False,0.06445195507487521,,,,0.1,100,89
oracle_k2,2,0.15224445332802128,False,0.06364404013854402,,0.19292750122655394,0.27806921538287355,0.1,100,89
oracle_k8,8,0.22797508417960033,False,0.1443845853883046,0.19206760779794488,,,0.1,100,89
blind_raw_eigengap,4,0.037102676760587025,False,0.06481662506932888,,,,0.1,100,90
oracle_k2,2,0.1791879242231842,False,0.04212146848115613,,-0.005432937181663837,0.7606112054329371,0.1,100,90
oracle_k8,8,0.21160163181100772,False,0.1173628669615732,-0.05166618649764717,,,0.1,100,90
blind_raw_eigengap,4,0.03710267676058694,False,0.0646211175818081,,,,0.1,100,91
oracle_k2,2,1.1796119636642288e-15,True,0.02526846452866861,,-0.021739130434782608,1.0,0.1,100,91
oracle_k8,8,0.20253146099632946,False,0.11133906573139903,-0.07668413900213551,,,0.1,100,91
blind_raw_eigengap,4,0.0371026767605871,False,0.06332674708818635,,,,0.1,100,92
oracle_k2,2,0.13347542536631368,False,0.06447586875363295,,0.0919245283018868,0.43245283018867925,0.1,100,92
oracle_k8,8,0.15213767460813343,False,0.12835066348302496,-0.03191798046232711,,,0.1,100,92
blind_raw_eigengap,4,0.03710267676058703,False,0.06504645036051027,,,,0.1,100,93
oracle_k2,2,0.19069466744233227,False,0.04783127265208287,,-0.02112251056125528,0.5532589016294508,0.1,100,93
oracle_k8,8,0.19795684683964568,False,0.12951180846850885,-0.07113569180890626,,,0.1,100,93
blind_raw_eigengap,8,0.17295778341500806,False,0.14464870767604884,0.025811497849041846,,,0.1,100,94
oracle_k2,2,0.14082840273394984,False,0.06172071478071801,,0.06549707602339182,0.4910771552537257,0.1,100,94
oracle_k8,8,0.1737831735298121,False,0.14367072756350555,0.028516746411483253,,,0.1,100,94
blind_raw_eigengap,4,0.0371026767605871,False,0.06816417082640043,,,,0.1,100,95
oracle_k2,2,0.24671614427240549,False,0.03396757818674644,,-0.01992678416424501,0.9166320715552704,0.1,100,95
oracle_k8,8,0.1905948734040819,False,0.14160944083762386,0.12124132613723979,,,0.1,100,95
blind_raw_eigengap,4,0.037102676760587025,False,0.06004298391569605,,,,0.1,100,96
oracle_k2,2,0.12385859142914915,False,0.045546300783152895,,-0.0027091093802912294,0.37927531324077207,0.1,100,96
oracle_k8,8,0.20975519224443145,False,0.12059381345246316,-0.05994602929838088,,,0.1,100,96
blind_raw_eigengap,8,0.1373481959158679,False,0.10118791584419388,-0.07183580387685291,,,0.1,100,97
oracle_k2,2,0.12583616892540772,False,0.04163989051529217,,0.00724200362100181,0.687990343995172,0.1,100,97
oracle_k8,8,0.19643709641898965,False,0.09958826314317866,-0.1170343717450999,,,0.1,100,97
blind_raw_eigengap,8,0.1877193571522988,False,0.09343559701961164,-0.09802612758653571,,,0.1,100,98
oracle_k2,2,0.1116613533910695,False,0.059589260540817646,,0.15577358490566037,0.3260377358490566,0.1,100,98
oracle_k8,8,0.20613873500561425,False,0.0906990944213691,-0.1170343717450999,,,0.1,100,98
blind_raw_eigengap,4,0.03710267676058707,False,0.0660194814198558,,,,0.1,100,99
oracle_k2,2,0.14082352462963937,False,0.0615883608370878,,0.06549707602339182,0.4910771552537257,0.1,100,99
oracle_k8,8,0.19093679540135616,False,0.11000019860681004,-0.06828513395879679,,,0.1,100,99
blind_raw_eigengap,4,0.03710267676058687,False,0.04991372320337664,,,,0.1,500,0
oracle_k2,2,0.10121966886898426,False,0.0492877433824959,,0.23369565217391305,0.23369565217391305,0.1,500,0
oracle_k8,8,0.0915103580240181,False,0.05577733734994214,-0.12743628185907047,,,0.1,500,0
blind_raw_eigengap,4,0.03710267676058687,False,0.05200152726868821,,,,0.1,500,1
oracle_k2,2,0.10121966886898423,False,0.048171857206343906,,0.23369565217391305,0.23369565217391305,0.1,500,1
oracle_k8,8,0.06156696482679419,False,0.06130439125910681,-0.12743628185907047,,,0.1,500,1
blind_raw_eigengap,4,0.03710267676058687,False,0.04783126457847383,,,,0.1,500,2
oracle_k2,2,0.07151512381109931,False,0.03360839453985912,,0.04341926729986431,0.55359565807327,0.1,500,2
oracle_k8,8,0.035366682227559176,False,0.05819533365004922,-0.12743628185907047,,,0.1,500,2
blind_raw_eigengap,8,0.061566964826794635,False,0.05773689774962229,-0.12743628185907047,,,0.1,500,3
oracle_k2,2,8.465450562766819e-16,True,0.009869285198455672,,-0.021739130434782608,1.0,0.1,500,3
oracle_k8,8,0.035366682227559315,False,0.050267618193516383,-0.12743628185907047,,,0.1,500,3
blind_raw_eigengap,4,0.037102676760586775,False,0.04782754359657892,,,,0.1,500,4
oracle_k2,2,0.24671614427240562,False,0.02023872454461825,,-0.01992678416424501,0.9166320715552704,0.1,500,4
oracle_k8,8,0.035366682227559135,False,0.04984915886674868,-0.12743628185907047,,,0.1,500,4
blind_raw_eigengap,4,0.037102676760587025,False,0.05008915083860934,,,,0.1,500,5
oracle_k2,2,0.24671614427240557,False,0.023115303910197227,,-0.01992678416424501,0.9166320715552704,0.1,500,5
oracle_k8,8,0.0915103580240187,False,0.055951242536571875,-0.12743628185907047,,,0.1,500,5
blind_raw_eigengap,4,0.03710267676058707,False,0.04625888592691326,,,,0.1,500,6
oracle_k2,2,0.2467161442724062,False,0.020248714620988165,,-0.01992678416424501,0.9166320715552704,0.1,500,6
oracle_k8,8,0.06156696482679449,False,0.0571662447250022,-0.12743628185907047,,,0.1,500,6
blind_raw_eigengap,4,0.03710267676058707,False,0.04736172664667334,,,,0.1,500,7
oracle_k2,2,1.1796119636642288e-15,True,0.010781570285809507,,-0.021739130434782608,1.0,0.1,500,7
oracle_k8,8,0.06156696482679449,False,0.055259650819905304,-0.12743628185907047,,,0.1,500,7
blind_raw_eigengap,4,0.03710267676058687,False,0.05109771742752415,,,,0.1,500,8
oracle_k2,2,1.1796119636642288e-15,True,0.010815751465155676,,-0.021739130434782608,1.0,0.1,500,8
oracle_k8,8,0.061566964826794454,False,0.058501778494293444,-0.12743628185907047,,,0.1,500,8
blind_raw_eigengap,8,0.061566964826794274,False,0.05772008231289666,-0.12743628185907047,,,0.1,500,9
oracle_k2,2,0.24671614427240668,False,0.02453533482675124,,-0.01992678416424501,0.9166320715552704,0.1,500,9
oracle_k8,8,0.061566964826794565,False,0.059301216207279066,-0.12743628185907047,,,0.1,500,9
blind_raw_eigengap,4,0.03710267676058694,False,0.051497000999666774,,,,0.1,500,10
oracle_k2,2,1.1796119636642288e-15,True,0.01093032525067353,,-0.021739130434782608,1.0,0.1,500,10
oracle_k8,8,0.06156696482679423,False,0.057301669014618105,-0.12743628185907047,,,0.1,500,10
blind_raw_eigengap,4,0.03710267676058707,False,0.048399033655448176,,,,0.1,500,11
oracle_k2,2,0.07151512381109915,False,0.03252820765793581,,0.04341926729986431,0.55359565807327,0.1,500,11
oracle_k8,8,0.035366682227559086,False,0.04689581559491738,-0.12743628185907047,,,0.1,500,11
blind_raw_eigengap,4,0.037102676760587025,False,0.05080432911251803,,,,0.1,500,12
oracle_k2,2,0.18851429790345475,False,0.02870522615291682,,-0.014490566037735849,0.8368301886792453,0.1,500,12
oracle_k8,8,0.061566964826794635,False,0.06012150611364681,-0.12743628185907047,,,0.1,500,12
blind_raw_eigengap,4,0.0371026767605871,False,0.0475476091302899,,,,0.1,500,13
oracle_k2,2,8.465450562766819e-16,True,0.011239577257450737,,-0.021739130434782608,1.0,0.1,500,13
oracle_k8,8,0.06156696482679444,False,0.05750259458605265,-0.12743628185907047,,,0.1,500,13
blind_raw_eigengap,4,0.03710267676058694,False,0.04779258302787959,,,,0.1,500,14
oracle_k2,2,8.465450562766819e-16,True,0.012101432519512253,,-0.021739130434782608,1.0,0.1,500,14
oracle_k8,8,0.06156696482679422,False,0.057785839534716776,-0.12743628185907047,,,0.1,500,14
blind_raw_eigengap,4,0.037102676760586775,False,0.04774290514273019,,,,0.1,500,15
oracle_k2,2,1.2004286453759505e-15,True,0.009322518262367017,,-0.021739130434782608,1.0,0.1,500,15
oracle_k8,8,0.035366682227559045,False,0.05026320602218806,-0.12743628185907047,,,0.1,500,15
blind_raw_eigengap,4,0.037102676760586775,False,0.05089438242807951,,,,0.1,500,16
oracle_k2,2,8.465450562766819e-16,True,0.011566591672916139,,-0.021739130434782608,1.0,0.1,500,16
oracle_k8,8,0.035366682227559176,False,0.046471552399696116,-0.12743628185907047,,,0.1,500,16
blind_raw_eigengap,4,0.03710267676058694,False,0.04713512162612462,,,,0.1,500,17
oracle_k2,2,0.12583616892540697,False,0.04127923898292978,,0.00724200362100181,0.687990343995172,0.1,500,17
oracle_k8,8,0.07841021672440093,False,0.06258911227661228,-0.12743628185907047,,,0.1,500,17
blind_raw_eigengap,8,0.061566964826794246,False,0.054821858613774775,-0.12743628185907047,,,0.1,500,18
oracle_k2,2,0.10121966886898423,False,0.04873910507457713,,0.23369565217391305,0.23369565217391305,0.1,500,18
oracle_k8,8,0.035366682227559204,False,0.05559190688719131,-0.12743628185907047,,,0.1,500,18
blind_raw_eigengap,8,0.06156696482679466,False,0.055758000690261156,-0.12743628185907047,,,0.1,500,19
oracle_k2,2,0.15224445332802186,False,0.0528254532837964,,0.19292750122655394,0.27806921538287355,0.1,500,19
oracle_k8,8,0.061566964826794635,False,0.057039826939527534,-0.12743628185907047,,,0.1,500,19
blind_raw_eigengap,4,0.03710267676058687,False,0.04837143174497388,,,,0.1,500,20
oracle_k2,2,0.07151512381109909,False,0.03556867790335783,,0.04341926729986431,0.55359565807327,0.1,500,20
oracle_k8,8,0.03536668222755909,False,0.05685731953508899,-0.12743628185907047,,,0.1,500,20
blind_raw_eigengap,4,0.037102676760587025,False,0.0490000555370432,,,,0.1,500,21
oracle_k2,2,1.1796119636642288e-15,True,0.009898675110407458,,-0.021739130434782608,1.0,0.1,500,21
oracle_k8,8,0.06156696482679437,False,0.05659172368715781,-0.12743628185907047,,,0.1,500,21
blind_raw_eigengap,4,0.03710267676058694,False,0.048953820948572695,,,,0.1,500,22
oracle_k2,2,0.07151512381109942,False,0.03266008384748822,,0.04341926729986431,0.55359565807327,0.1,500,22
oracle_k8,8,0.0615669648267942,False,0.05699261388146117,-0.12743628185907047,,,0.1,500,22
blind_raw_eigengap,4,0.03710267676058687,False,0.049082805731422846,,,,0.1,500,23
oracle_k2,2,8.465450562766819e-16,True,0.01277609851956779,,-0.021739130434782608,1.0,0.1,500,23
oracle_k8,8,0.06156696482679448,False,0.05749990802610563,-0.12743628185907047,,,0.1,500,23
blind_raw_eigengap,4,0.03710267676058687,False,0.049225674775074967,,,,0.1,500,24
oracle_k2,2,0.11166135339106953,False,0.05445188862450667,,0.15577358490566037,0.3260377358490566,0.1,500,24
oracle_k8,8,0.035366682227559204,False,0.05583233719872941,-0.12743628185907047,,,0.1,500,24
blind_raw_eigengap,4,0.03710267676058687,False,0.04981288181717205,,,,0.1,500,25
oracle_k2,2,8.465450562766819e-16,True,0.010475467322167578,,-0.021739130434782608,1.0,0.1,500,25
oracle_k8,8,0.06156696482679447,False,0.05756434284278594,-0.12743628185907047,,,0.1,500,25
blind_raw_eigengap,4,0.03710267676058694,False,0.04705768910363212,,,,0.1,500,26
oracle_k2,2,0.049470235680781606,False,0.02989076583854113,,-0.016216216216216217,0.23783783783783785,0.1,500,26
oracle_k8,8,0.06156696482679437,False,0.053313063475114365,-0.12743628185907047,,,0.1,500,26
blind_raw_eigengap,4,0.03710267676058694,False,0.046458833166722203,,,,0.1,500,27
oracle_k2,2,0.15224445332802164,False,0.04992358578244152,,0.19292750122655394,0.27806921538287355,0.1,500,27
oracle_k8,8,0.035366682227559,False,0.05031942275954251,-0.12743628185907047,,,0.1,500,27
blind_raw_eigengap,4,0.0371026767605871,False,0.05143017605242695,,,,0.1,500,28
oracle_k2,2,1.2004286453759505e-15,True,0.011225557592422839,,-0.021739130434782608,1.0,0.1,500,28
oracle_k8,8,0.09151035802401825,False,0.057312647806285526,-0.12743628185907047,,,0.1,500,28
blind_raw_eigengap,4,0.03710267676058687,False,0.04783419415750304,,,,0.1,500,29
oracle_k2,2,1.2004286453759505e-15,True,0.010338652334527673,,-0.021739130434782608,1.0,0.1,500,29
oracle_k8,8,0.06156696482679433,False,0.05831625526835107,-0.12743628185907047,,,0.1,500,29
