model,samples_per_state,repeat,observed_micro_ei_bits,observed_macro_ei_bits,observed_delta_ei_bits,null_micro_ei_bits,null_macro_ei_bits,null_delta_ei_bits
eta_0.8,500,8,2.414642447766157,0.8510602656377009,-1.5635821821284563,0.06816789736149799,0.0018158887213828578,-0.06635200864011513
eta_0.8,500,9,2.4173075582241164,0.84829768000247,-1.5690098782216464,0.06702871012707305,0.0013318501112417871,-0.06569686001583126
eta_0.8,500,10,2.4138880674284424,0.8400790623730917,-1.5738090050553506,0.06611488020220013,0.0017431968400918674,-0.06437168336210826
eta_0.8,500,11,2.42792882492749,0.8713050737350414,-1.5566237511924486,0.07109970777336305,0.0019101008060812363,-0.06918960696728181
eta_0.8,500,12,2.439028495958118,0.8603444647293614,-1.5786840312287567,0.06805321447667141,0.001330604537635643,-0.06672260993903577
eta_0.8,500,13,2.426784032222964,0.8541293307517558,-1.5726547014712082,0.06859365386541441,0.0017013729863973577,-0.06689228087901705
eta_0.8,500,14,2.4008360363926955,0.8435253587710265,-1.557310677621669,0.06682209349116902,0.0012516939879828387,-0.06557039950318619
eta_0.8,500,15,2.4143837233480903,0.8432432168359658,-1.5711405065121244,0.0695690432461706,0.0016078959823829818,-0.06796114726378762
eta_0.8,500,16,2.4196080079373643,0.8507097584564398,-1.5688982494809245,0.06516279193367214,0.001234694264947869,-0.06392809766872427
eta_0.8,500,17,2.4518805634041234,0.8598227213496028,-1.5920578420545206,0.07122536702518113,0.001356521503833767,-0.06986884552134737
eta_0.8,500,18,2.4181260272753375,0.8528097720566954,-1.5653162552186421,0.07150317651582745,0.001474572019694152,-0.0700286044961333
eta_0.8,500,19,2.438474483718809,0.8571620246100665,-1.5813124591087422,0.06768753539078155,0.0015872488014632962,-0.06610028658931826
eta_0.8,500,20,2.4277742256232036,0.8515090109658008,-1.5762652146574028,0.07393560619919916,0.0016679366340912544,-0.0722676695651079
eta_0.8,500,21,2.410874690762494,0.8480389645609347,-1.5628357262015593,0.06558738764208147,0.0012609214430460685,-0.0643264661990354
eta_0.8,500,22,2.459713949198273,0.8751081610572562,-1.584605788141017,0.06608294466147642,0.001102670639110919,-0.0649802740223655
eta_0.8,500,23,2.405096310635052,0.8429756058018874,-1.5621207048331645,0.06529843944675794,0.0014818197526704248,-0.06381661969408751
eta_0.8,500,24,2.4188932045501352,0.8519673635077828,-1.5669258410423526,0.06625786449916297,0.001314936321277654,-0.06494292817788531
eta_0.8,500,25,2.4226148768868834,0.8554623476094504,-1.567152529277433,0.07089190834391054,0.0016367009836752602,-0.06925520736023529
eta_0.8,500,26,2.4179669567779896,0.8575622583920757,-1.560404698385914,0.06515598599348225,0.0011557013682207621,-0.06400028462526149
eta_0.8,500,27,2.4485160536511104,0.8656371432992478,-1.5828789103518626,0.06614063680848138,0.0016270091275730285,-0.06451362768090835
eta_0.8,500,28,2.4295889355092855,0.8692885081716558,-1.5603004273376295,0.06651829118422342,0.0015767289414599151,-0.06494156224276351
eta_0.8,500,29,2.4287178123152118,0.8528347058091108,-1.575883106506101,0.0689357086215282,0.0015439177003559361,-0.06739179092117227
eta_0.8,500,30,2.439670806225575,0.8510647430003135,-1.5886060632252617,0.06840202328419027,0.001360062652062453,-0.06704196063212782
eta_0.8,500,31,2.428925038596913,0.8567462686124045,-1.5721787699845087,0.06685533656155425,0.0018147997568638413,-0.06504053680469041
eta_0.8,500,32,2.436960459538946,0.854173618027318,-1.582786841511628,0.07177101135343063,0.0010174287273711459,-0.07075358262605948
eta_0.8,500,33,2.4208582587155494,0.8578450392816355,-1.563013219433914,0.07296750750888716,0.0014449140512207326,-0.07152259345766643
eta_0.8,500,34,2.426659581867476,0.8631029582119307,-1.5635566236555452,0.06745469233102692,0.0013845885895953397,-0.06607010374143159
eta_0.8,500,35,2.4250995322541513,0.8567114334923315,-1.5683880987618197,0.06633050140187259,0.0011152935221039328,-0.06521520787976866
eta_0.8,500,36,2.4209612758908343,0.8486761241036552,-1.5722851517871792,0.06670002539973856,0.0013862542800251651,-0.0653137711197134
eta_0.8,500,37,2.4182296860088672,0.850965126364467,-1.5672645596444004,0.06640022066068796,0.0014641803037587129,-0.06493604035692925
eta_0.8,500,38,2.4385039482417312,0.8636390302702966,-1.5748649179714347,0.06670935437216587,0.0018204076236725077,-0.06488894674849335
eta_0.8,500,39,2.4112831792896396,0.8432095795151249,-1.5680735997745148,0.06820642360089894,0.0018777577395422441,-0.0663286658613567
eta_0.8,500,40,2.4413720656917444,0.8636355754546136,-1.5777364902371307,0.06855117545846982,0.0016525923287389727,-0.06689858312973085
eta_0.8,500,41,2.4321101832450926,0.8508226276655741,-1.5812875555795185,0.0683893340430012,0.0021865434351301576,-0.06620279060787104
eta_0.8,500,42,2.408823154737799,0.8549361994326328,-1.5538869553051662,0.06698315479743987,0.0015230201320494449,-0.06546013466539043
eta_0.8,500,43,2.440796785788803,0.8639819142375456,-1.5768148715512575,0.06583826166422528,0.0016857086813854326,-0.06415255298283985
eta_0.8,500,44,2.4337774753261523,0.8620593881016532,-1.5717180872244991,0.06807146993642348,0.0009370747806966059,-0.06713439515572688
eta_0.8,500,45,2.4395667500646283,0.8661903470925721,-1.5733764029720563,0.06710111623987357,0.0015631295108384825,-0.06553798672903509
eta_0.8,500,46,2.425347736825973,0.849132091050684,-1.5762156457752892,0.06667533812609124,0.0014457922078357339,-0.0652295459182555
eta_0.8,500,47,2.4299509043516037,0.8591441879015964,-1.5708067164500072,0.07002493356725126,0.0015184398789226644,-0.06850649368832859
eta_0.8,500,48,2.4212333756056084,0.8444444165412444,-1.576788959064364,0.06726547628122916,0.001395037637660839,-0.06587043864356831
eta_0.8,500,49,2.434343257827137,0.864421959002919,-1.5699212988242182,0.06805018433197982,0.0013866847998353503,-0.06666349953214447
eta_0.8,500,50,2.431325611444114,0.8700040117039951,-1.561321599740119,0.0637718540250289,0.0011504145345701087,-0.06262143949045879
eta_0.8,500,51,2.4457232085101652,0.851852136660881,-1.5938710718492843,0.06952150173586842,0.0012161668435361817,-0.06830533489233225
eta_0.8,500,52,2.451271666373987,0.8663566521402675,-1.5849150142337194,0.06620459779312825,0.0014510262223651766,-0.06475357157076307
eta_0.8,500,53,2.442480361012344,0.8529128667816368,-1.589567494230707,0.06531842846828233,0.0013769264592094251,-0.0639415020090729
eta_0.8,500,54,2.4449553887200963,0.8698619244071691,-1.575093464312927,0.06565312118029394,0.0017883516748810667,-0.06386476950541288
eta_0.8,500,55,2.407016474488991,0.8522030648074108,-1.55481340968158,0.06719919742790172,0.0016031113342267534,-0.06559608609367497
eta_0.8,500,56,2.4297643102843725,0.8431109931896272,-1.5866533170947452,0.07043429569142985,0.001794733520361586,-0.06863956217106827
eta_0.8,500,57,2.4184689882174113,0.8527057115009764,-1.565763276716435,0.06813384675704585,0.001315123598718309,-0.06681872315832754
eta_0.8,500,58,2.435792710131454,0.8672664934351386,-1.5685262166963152,0.06686797904038654,0.00254855765421504,-0.0643194213861715
eta_0.8,500,59,2.417027631042473,0.8469068966436593,-1.5701207343988137,0.06790905892039782,0.0010494244740445336,-0.06685963444635329
eta_0.8,500,60,2.443479659298975,0.8640057003563832,-1.5794739589425917,0.0661973600594045,0.0012199342599846156,-0.0649774257994199
eta_0.8,500,61,2.430913311833063,0.8614128513797772,-1.5695004604532856,0.06867901144905847,0.0015791330039521259,-0.06709987844510634
eta_0.8,500,62,2.43235567617691,0.8561494587897545,-1.5762062173871554,0.0662682537516378,0.0011350382200966585,-0.06513321553154115
eta_0.8,500,63,2.411556353587287,0.8493689999884072,-1.5621873535988797,0.06793669132174045,0.0014890625793376195,-0.06644762874240283
eta_0.8,500,64,2.423726247297022,0.848737071486969,-1.5749891758100527,0.06702681850043203,0.0013364275466400594,-0.06569039095379198
eta_0.8,500,65,2.410560842343355,0.855766894420091,-1.554793947923264,0.06452484725125059,0.001405728679298438,-0.06311911857195215
eta_0.8,500,66,2.4162969403011574,0.8607874677465248,-1.5555094725546326,0.06651660842261611,0.0010911472188682289,-0.06542546120374788
eta_0.8,500,67,2.4128432296571733,0.8489090916298474,-1.563934138027326,0.06865715866615794,0.0019447126314741843,-0.06671244603468376
eta_0.8,500,68,2.435047389172985,0.8505277981511133,-1.5845195910218717,0.0627983360033902,0.0014455910987590625,-0.06135274490463114
eta_0.8,500,69,2.421420700253466,0.8522006163296015,-1.5692200839238644,0.06677529477455531,0.001232779034905057,-0.06554251573965025
eta_0.8,500,70,2.428561526020241,0.8538154748195828,-1.5747460512006581,0.06691776919723211,0.0015057755156767257,-0.06541199368155538
eta_0.8,500,71,2.4340122940991598,0.85879830296296,-1.5752139911361998,0.06819272563067554,0.0014216262965238663,-0.06677109933415167
eta_0.8,500,72,2.4441605777499578,0.8686720080841022,-1.5754885696658556,0.06795852174292347,0.0013162549532035224,-0.06664226678971995
eta_0.8,500,73,2.429582360049204,0.8575781498460158,-1.5720042102031884,0.06845448132526182,0.001452896605950779,-0.06700158471931103
eta_0.8,500,74,2.4518780512505174,0.87204875983769,-1.5798292914128274,0.06674744730762651,0.0015212681135370785,-0.06522617919408943
eta_0.8,500,75,2.430397603644357,0.8564907417476054,-1.5739068618967513,0.0662056283086906,0.0012895887106699527,-0.06491603959802066
eta_0.8,500,76,2.426919296589376,0.8501429522586783,-1.5767763443306977,0.06891961851168137,0.0012806450042699231,-0.06763897350741144
eta_0.8,500,77,2.4165599042852115,0.8615265116302857,-1.5550333926549258,0.06791922331478091,0.0012168390011826585,-0.06670238431359825
eta_0.8,500,78,2.4199859687478993,0.8470060037909108,-1.5729799649569884,0.063977581642733,0.0014330885172915806,-0.06254449312544141
eta_0.8,500,79,2.4327451715832376,0.856102916103672,-1.5766422554795656,0.06341817823639273,0.0010099809447605007,-0.06240819729163223
eta_0.8,500,80,2.427033872782065,0.8559656286332714,-1.5710682441487935,0.06424283905623389,0.0024439578423244616,-0.061798881213909425
eta_0.8,500,81,2.411154292995697,0.8384866838763015,-1.5726676091193954,0.06487165724889828,0.001335396297599018,-0.06353626095129926
eta_0.8,500,82,2.427941936167053,0.8549405791319353,-1.5730013570351176,0.06927661464679115,0.001696891088452136,-0.06757972355833901
eta_0.8,500,83,2.4107048019859305,0.8559860934378432,-1.5547187085480874,0.06655736344947029,0.0014042595379185968,-0.06515310391155169
eta_0.8,500,84,2.4193040455606183,0.855141798769405,-1.5641622467912133,0.06873923121309272,0.0017285573759573294,-0.0670106738371354
eta_0.8,500,85,2.3909866032018363,0.8331723837956884,-1.557814219406148,0.06767210094681364,0.0020098616551960393,-0.0656622392916176
eta_0.8,500,86,2.4261240604296126,0.8581703713949675,-1.567953689034645,0.06632434835904628,0.0011370304737756407,-0.06518731788527064
eta_0.8,500,87,2.4277272552739837,0.8506614877321763,-1.5770657675418074,0.06764058716731486,0.00103893247256858,-0.06660165469474628
eta_0.8,500,88,2.422146974489598,0.8546859737099967,-1.5674610007796015,0.06945034315021602,0.0018465136719007264,-0.0676038294783153
eta_0.8,500,89,2.4267759153637267,0.8593598113339062,-1.5674161040298205,0.06899506418566588,0.0012891925629526023,-0.06770587162271328
eta_0.8,500,90,2.4301998373984346,0.8610008762934254,-1.5691989611050092,0.07020961246592282,0.0015725227036157848,-0.06863708976230704
eta_0.8,500,91,2.4193403242757703,0.8525858668068566,-1.5667544574689138,0.06794954286503603,0.001845372329979276,-0.06610417053505675
eta_0.8,500,92,2.4385602823739383,0.8532800578977253,-1.585280224476213,0.07051842988312929,0.0015741964406366848,-0.0689442334424926
eta_0.8,500,93,2.426775292432306,0.8625854044699197,-1.5641898879623863,0.07030985294539854,0.0013586016294509346,-0.0689512513159476
eta_0.8,500,94,2.4094244407764065,0.8533093163996903,-1.5561151243767162,0.06515390571848494,0.0021656987829513615,-0.06298820693553357
eta_0.8,500,95,2.3844835068176606,0.8383195603193165,-1.546163946498344,0.06634607635905289,0.0015154822773814265,-0.06483059408167147
eta_0.8,500,96,2.4281578320665265,0.8668805765584514,-1.5612772555080752,0.06485690556683034,0.0018041449111711003,-0.06305276065565923
eta_0.8,500,97,2.439640740813555,0.8687289991027014,-1.5709117417108538,0.0655454235037773,0.0011435841474115493,-0.06440183935636576
eta_0.8,500,98,2.442238215051298,0.8607589415747258,-1.581479273476572,0.0658619273907145,0.0016087494125502535,-0.06425317797816425
eta_0.8,500,99,2.40778787122289,0.8480521884123737,-1.5597356828105164,0.06628644797907682,0.0012897448576594805,-0.06499670312141734
eta_0.8,5000,0,2.3651555136394653,0.8558195040266263,-1.509336009612839,0.006680367222352307,9.868662812908913e-05,-0.006581680594223218
eta_0.8,5000,1,2.3684497508548907,0.8534383315646357,-1.515011419290255,0.006623218696789779,0.00012697864364524214,-0.006496240053144537
eta_0.8,5000,2,2.3785168907626493,0.8548028383661895,-1.5237140523964596,0.006500519862592823,0.0001683391862527608,-0.006332180676340063
eta_0.8,5000,3,2.367775593801371,0.8543163357748566,-1.5134592580265145,0.00639158601059426,0.00012384402306119826,-0.006267741987533062
eta_0.8,5000,4,2.368928345597211,0.8532100882505431,-1.515718257346668,0.006587895052678229,0.00014012012973295033,-0.006447774922945278
eta_0.8,5000,5,2.3760171104000025,0.8589298922626913,-1.5170872181373112,0.006334870641929097,0.00015426404250202345,-0.006180606599427074
eta_0.8,5000,6,2.365430475782945,0.8514776891700669,-1.5139527866128781,0.0065369768040929865,0.0001697736344917015,-0.006367203169601285
eta_0.8,5000,7,2.379416113964645,0.8584060377037913,-1.5210100762608536,0.006599423364360312,0.00014662658049162877,-0.006452796783868683
eta_0.8,5000,8,2.3769538421632177,0.8576489723621847,-1.519304869801033,0.00636595379141178,0.00011877508693630405,-0.006247178704475475
eta_0.8,5000,9,2.371551293444537,0.8561769554724206,-1.5153743379721163,0.006629207348997172,0.00013049774453253004,-0.0064987096044646425
eta_0.8,5000,10,2.3704507275958373,0.8539585481991591,-1.5164921793966784,0.006548125190484315,9.233134035101021e-05,-0.0064557938501333045
eta_0.8,5000,11,2.362561946437893,0.8489488133546752,-1.5136131330832177,0.0064908617296430314,0.00013929633385042307,-0.006351565395792609
eta_0.8,5000,12,2.3679893169145987,0.8525388274688426,-1.515450489445756,0.00658442928026759,0.00017682133143250958,-0.00640760794883508
eta_0.8,5000,13,2.3677359561590183,0.852026895995629,-1.5157090601633894,0.006870557584840398,0.0001476541742586849,-0.006722903410581712
eta_0.8,5000,14,2.363875408504066,0.849211768418674,-1.514663640085392,0.006490284372417422,0.0001396744104403203,-0.006350609961977102
eta_0.8,5000,15,2.3718122210139128,0.8549844017371693,-1.5168278192767435,0.006791172671746024,0.0001593047790211141,-0.00663186789272491
eta_0.8,5000,16,2.371250424316929,0.8497716521928165,-1.5214787721241125,0.006643765745450991,8.466001026225354e-05,-0.006559105735188738
eta_0.8,5000,17,2.364106711647977,0.8530517485963548,-1.5110549630516221,0.006306336014044925,0.0001309698998004641,-0.006175366114244461
eta_0.8,5000,18,2.3726448721663846,0.858718312125361,-1.5139265600410237,0.006955725703994167,0.00018629729768402756,-0.006769428406310139
eta_0.8,5000,19,2.378691940276257,0.8567298483283086,-1.5219620919479486,0.006701247051819151,0.00015664129280867515,-0.006544605759010476
eta_0.8,5000,20,2.360832968767696,0.8478662797211555,-1.5129666890465407,0.006355844582078021,0.00011861966859978267,-0.006237224913478238
eta_0.8,5000,21,2.3667616329499217,0.8490285917354908,-1.5177330412144308,0.006849290570629412,0.00012377353248020496,-0.006725517038149207
eta_0.8,5000,22,2.3718060241300702,0.8530692050391009,-1.5187368190909694,0.006781071821078032,0.00017978624499649922,-0.0066012855760815324
eta_0.8,5000,23,2.3604447514231657,0.8507466111624831,-1.5096981402606826,0.006501869730577231,0.0001373561366834541,-0.006364513593893777
eta_0.8,5000,24,2.368261272130517,0.8525482806160743,-1.5157129915144427,0.006568911737984258,0.00018934530897733774,-0.00637956642900692
eta_0.8,5000,25,2.367234124372303,0.8527226404537761,-1.5145114839185267,0.006732515112703306,0.00011283894690955788,-0.006619676165793747
eta_0.8,5000,26,2.367471464293566,0.8508821501205365,-1.5165893141730296,0.00654037724337559,0.00011123643332402978,-0.0064291408100515595
eta_0.8,5000,27,2.3698152400230117,0.8547227639301365,-1.5150924760928752,0.006485016726971796,0.0001121645316379487,-0.006372852195333847
eta_0.8,5000,28,2.365998449351462,0.8530419951692549,-1.5129564541822071,0.006701025731200381,0.00018225034938746865,-0.006518775381812912
eta_0.8,5000,29,2.366796918948531,0.8543221993699934,-1.5124747195785375,0.006900744994589356,0.00019179351565218208,-0.006708951478937173
eta_0.8,5000,30,2.369515723295096,0.856231825298496,-1.5132838979966001,0.006846130145932915,0.00012635800886071552,-0.0067197721370722
eta_0.8,5000,31,2.36992496430033,0.8546154336087077,-1.5153095306916222,0.006428827491138042,0.00013362647244625163,-0.006295201018691791
eta_0.8,5000,32,2.37212435512132,0.8521599086926064,-1.5199644464287134,0.0068526227089116916,0.00016075274042542617,-0.006691869968486266
eta_0.8,5000,33,2.3677926073573565,0.8560974189867399,-1.5116951883706167,0.0064644264800798506,0.00015766295384495334,-0.006306763526234898
