model,horizon,requested_k,matching_target,repeat,method,discovered_closure_tv,ari_B16,ari_AA20,ari_L23
ECMrest,0.01,16,B16,23,jump_profile,0.018893260287073665,0.16798852258605534,0.2250521094831652,0.16505718556337437
ECMrest,0.01,16,B16,23,spectral,0.007688964162006248,0.5988327402135232,0.7697125697125697,0.6942650602409639
ECMrest,0.01,16,B16,24,jump_profile,0.01910524460623703,0.21480794974770878,0.30059138950671566,0.23736698261324649
ECMrest,0.01,16,B16,24,spectral,0.007688989052187876,0.6512151734972046,0.7823210959667172,0.7070928796817122
ECMrest,0.01,16,B16,25,jump_profile,0.017420482462630053,0.214982634060908,0.31457006795441167,0.24984375945003326
ECMrest,0.01,16,B16,25,spectral,0.0076466123197554015,0.6478511866581141,0.7909306617453203,0.7158854424734913
ECMrest,0.01,16,B16,26,jump_profile,0.021220675108824055,0.20730721249364692,0.2832523891587028,0.22887717303960958
ECMrest,0.01,16,B16,26,spectral,0.007688989052187874,0.6055377045599554,0.7780780624707656,0.7027696025883408
ECMrest,0.01,16,B16,27,jump_profile,0.02183619970008257,0.20433872241101156,0.26903912136416147,0.22554321490182397
ECMrest,0.01,16,B16,27,spectral,0.007646637209937028,0.6469401479488904,0.8226950354609929,0.665911664779162
ECMrest,0.01,16,B16,28,jump_profile,0.017344179680738737,0.15571301728790543,0.24244809431355058,0.17046059244368236
ECMrest,0.01,16,B16,28,spectral,0.007688989052187874,0.619337524829635,0.7952983980642541,0.7203563811763768
ECMrest,0.01,16,B16,29,jump_profile,0.023157678352254754,0.26744059099676115,0.34746831971035164,0.2973662910155034
ECMrest,0.01,16,B16,29,spectral,0.007953863153111251,0.612371385295705,0.7866050969897326,0.7114645538934548
ECMrest,0.01,20,AA20,0,jump_profile,0.015790010856649394,0.17341944530586378,0.2990217015477861,0.21781991859398162
ECMrest,0.01,20,AA20,0,spectral,0.007689469647120356,0.6721563943803627,0.8612453795848735,0.7887217231302089
ECMrest,0.01,20,AA20,1,jump_profile,0.015278413584448071,0.1993959835730112,0.2920419940799421,0.23429693519922448
ECMrest,0.01,20,AA20,1,spectral,0.007689469647120356,0.6338818973862537,0.7803406326034064,0.7479620323841429
ECMrest,0.01,20,AA20,2,jump_profile,0.01706006411059268,0.20351881404887828,0.3022816335461797,0.2521597653475103
ECMrest,0.01,20,AA20,2,spectral,0.007689469647120356,0.6416993522792197,0.7874194110472208,0.7563194922213098
ECMrest,0.01,20,AA20,3,jump_profile,0.021979551914622787,0.2160726525017135,0.29676557415907084,0.23871114136600863
ECMrest,0.01,20,AA20,3,spectral,0.007689469647120356,0.6338818973862537,0.7803406326034064,0.7479620323841429
ECMrest,0.01,20,AA20,4,jump_profile,0.01360157145771031,0.24228223678720223,0.3504482004220635,0.29603408863933955
ECMrest,0.01,20,AA20,4,spectral,0.007689469647120357,0.6338818973862537,0.7803406326034064,0.7479620323841429
ECMrest,0.01,20,AA20,5,jump_profile,0.012550083443986934,0.13068051789540844,0.1830414129365727,0.1388165421220456
ECMrest,0.01,20,AA20,5,spectral,0.00931775726511499,0.5796795403591287,0.7476157967686548,0.6924443590790137
ECMrest,0.01,20,AA20,6,jump_profile,0.01651305258905148,0.22647941096263977,0.30360999691453255,0.2654107547394778
ECMrest,0.01,20,AA20,6,spectral,0.0077027774152733305,0.5922264197513936,0.7476157967686548,0.7070898657895369
ECMrest,0.01,20,AA20,7,jump_profile,0.01705397077964489,0.2807496586818915,0.3844537378024676,0.3438006140160031
ECMrest,0.01,20,AA20,7,spectral,0.011817536561752249,0.6575024201355276,0.851581508515815,0.7752093802345059
ECMrest,0.01,20,AA20,8,jump_profile,0.0196869820403491,0.1448120972016851,0.2360716465660584,0.1702002500061276
ECMrest,0.01,20,AA20,8,spectral,0.007689469647120356,0.6338818973862537,0.7803406326034064,0.7479620323841429
ECMrest,0.01,20,AA20,9,jump_profile,0.014449687350283388,0.21765752347854866,0.2956120092378753,0.25532429231029563
ECMrest,0.01,20,AA20,9,spectral,0.007689469647120356,0.6416993522792197,0.7874194110472208,0.7563194922213098
ECMrest,0.01,20,AA20,10,jump_profile,0.017056570971908273,0.20682529005055514,0.28516123631950113,0.22790448604045468
ECMrest,0.01,20,AA20,10,spectral,0.007689469647120356,0.6416993522792197,0.7874194110472208,0.7563194922213098
ECMrest,0.01,20,AA20,11,jump_profile,0.019533640439197718,0.23220688076893736,0.3362211480109653,0.2872964486527274
ECMrest,0.01,20,AA20,11,spectral,0.0076894696471203556,0.6338818973862537,0.7803406326034064,0.7479620323841429
ECMrest,0.01,20,AA20,12,jump_profile,0.020148363330505577,0.19586809139859945,0.27458904253751765,0.21505429054633693
ECMrest,0.01,20,AA20,12,spectral,0.008136800612051276,0.5758112898827379,0.7553224313483493,0.6872540837009657
ECMrest,0.01,20,AA20,13,jump_profile,0.01848444152373123,0.22405020352781546,0.2978572693465557,0.2479697785418599
ECMrest,0.01,20,AA20,13,spectral,0.011817536561752249,0.6575024201355276,0.851581508515815,0.7752093802345059
ECMrest,0.01,20,AA20,14,jump_profile,0.015848038880718764,0.17687628512679918,0.27047643674445665,0.22333156846431182
ECMrest,0.01,20,AA20,14,spectral,0.007689469647120356,0.6338818973862537,0.7803406326034064,0.7479620323841429
ECMrest,0.01,20,AA20,15,jump_profile,0.013651667361963545,0.23813488759367193,0.3310121595434315,0.27978424597946855
ECMrest,0.01,20,AA20,15,spectral,0.007689036324305968,0.5947091033978058,0.7401792801688254,0.7021682682704898
ECMrest,0.01,20,AA20,16,jump_profile,0.015210061313831942,0.2213960884970566,0.28742817452800407,0.2449569842398098
ECMrest,0.01,20,AA20,16,spectral,0.009317757265114988,0.5796795403591287,0.7476157967686548,0.6924443590790137
ECMrest,0.01,20,AA20,17,jump_profile,0.024320085702042693,0.16409871829833653,0.22832459117556309,0.1781328246095147
ECMrest,0.01,20,AA20,17,spectral,0.007728702278657368,0.5947091033978058,0.7401792801688254,0.7021682682704898
ECMrest,0.01,20,AA20,18,jump_profile,0.017244472326472735,0.2050390964378801,0.2956120092378753,0.22583218507505984
ECMrest,0.01,20,AA20,18,spectral,0.007689469647120356,0.6338818973862537,0.7803406326034064,0.7479620323841429
ECMrest,0.01,20,AA20,19,jump_profile,0.017055329650384105,0.19640522656726625,0.259753655724774,0.2158833290485428
ECMrest,0.01,20,AA20,19,spectral,0.007729182873589848,0.6261432567495364,0.814993839446498,0.7359021539127611
ECMrest,0.01,20,AA20,20,jump_profile,0.017145603302609103,0.16409871829833653,0.25341972642188626,0.1781328246095147
ECMrest,0.01,20,AA20,20,spectral,0.008136800612051277,0.5758112898827379,0.7553224313483493,0.6872540837009657
ECMrest,0.01,20,AA20,21,jump_profile,0.017849193222740926,0.14593167453396272,0.23319053078300045,0.1573216317243621
ECMrest,0.01,20,AA20,21,spectral,0.007688989052187874,0.5682041878463467,0.7704761323652043,0.6770816177681576
ECMrest,0.01,20,AA20,22,jump_profile,0.020503797151435233,0.20327315859118428,0.2554666004675314,0.20914263763174953
ECMrest,0.01,20,AA20,22,spectral,0.0076894696471203556,0.6416993522792197,0.7874194110472208,0.7563194922213098
ECMrest,0.01,20,AA20,23,jump_profile,0.013834016587692134,0.18478375249921078,0.28972160474224623,0.21708009379242255
ECMrest,0.01,20,AA20,23,spectral,0.0076894696471203556,0.6338818973862537,0.7803406326034064,0.7479620323841429
ECMrest,0.01,20,AA20,24,jump_profile,0.018483145376485426,0.19980068742500356,0.27634943036550697,0.2342310334209716
ECMrest,0.01,20,AA20,24,spectral,0.009317757265114992,0.5796795403591287,0.7476157967686548,0.6924443590790137
ECMrest,0.01,20,AA20,25,jump_profile,0.01712513805251924,0.1703400943001423,0.2360716465660584,0.18515159685286403
ECMrest,0.01,20,AA20,25,spectral,0.007688989052187875,0.5682041878463467,0.7704761323652043,0.6770816177681576
ECMrest,0.01,20,AA20,26,jump_profile,0.012542117253538338,0.17194570135746606,0.250979146819096,0.20202394174996915
ECMrest,0.01,20,AA20,26,spectral,0.007689469647120356,0.6416993522792197,0.7874194110472208,0.7563194922213098
ECMrest,0.01,20,AA20,27,jump_profile,0.016903427330565744,0.15757609575091372,0.2360716465660584,0.1702002500061276
ECMrest,0.01,20,AA20,27,spectral,0.009223626785992737,0.5882874284155986,0.7553224313483493,0.701800405389293
ECMrest,0.01,20,AA20,28,jump_profile,0.014176253002490194,0.19980068742500356,0.30130289828393775,0.2342310334209716
ECMrest,0.01,20,AA20,28,spectral,0.007689469647120357,0.6338818973862537,0.7803406326034064,0.7479620323841429
ECMrest,0.01,20,AA20,29,jump_profile,0.01632727240299613,0.24897400820793433,0.3284640626653964,0.29236085400468964
ECMrest,0.01,20,AA20,29,spectral,0.007689469647120356,0.6338818973862537,0.7803406326034064,0.7479620323841429
ECMrest,0.01,23,L23,0,jump_profile,0.015286106457401931,0.2046340147473173,0.33064096472770876,0.2577090743761868
ECMrest,0.01,23,L23,0,spectral,0.0077033052823239035,0.5355295779414253,0.7019566038154885,0.6490861072614597
ECMrest,0.01,23,L23,1,jump_profile,0.015108052003126241,0.18549389754945597,0.2684389366380172,0.2024684255942264
ECMrest,0.01,23,L23,1,spectral,0.007742971236675303,0.5355295779414253,0.7019566038154885,0.6490861072614597
ECMrest,0.01,23,L23,2,jump_profile,0.01383421438333436,0.09618386228425363,0.1944994649727933,0.11229687121028377
ECMrest,0.01,23,L23,2,spectral,0.007729182873589848,0.5108012426847771,0.7272925526114927,0.6177260519247986
ECMrest,0.01,23,L23,3,jump_profile,0.01914784260005685,0.2617684982016423,0.333378867563691,0.29312528633411483
ECMrest,0.01,23,L23,3,spectral,0.007729230145707941,0.5420389021823343,0.6971389561223856,0.6485078389474442
ECMrest,0.01,23,L23,4,jump_profile,0.01266820148052465,0.194652260345691,0.28024835612986,0.24625913152106021
ECMrest,0.01,23,L23,4,spectral,0.011882293974362336,0.5827633378932968,0.7417169471789986,0.6988769591509317
ECMrest,0.01,23,L23,5,jump_profile,0.013268475839655632,0.12966987077865336,0.2022233120810855,0.13513663784715466
ECMrest,0.01,23,L23,5,spectral,0.007742971236675303,0.5259137540524936,0.6933029429509955,0.6384256698016281
ECMrest,0.01,23,L23,6,jump_profile,0.012715231232856136,0.12522573106514712,0.21036955575411825,0.16343046465524264
ECMrest,0.01,23,L23,6,spectral,0.0077033052823239035,0.5355295779414253,0.7019566038154885,0.6490861072614597
ECMrest,0.01,23,L23,7,jump_profile,0.01705604684619836,0.16517746058316557,0.27782710652733195,0.21093055218691892
ECMrest,0.01,23,L23,7,spectral,0.0077364258364972585,0.5202783742826979,0.7355357568663154,0.6282282434800274
ECMrest,0.01,23,L23,8,jump_profile,0.0184204087487709,0.194652260345691,0.2942241162050084,0.2296933981478967
ECMrest,0.01,23,L23,8,spectral,0.007729182873589848,0.5682041878463467,0.7208493501738972,0.6770816177681576
ECMrest,0.01,23,L23,9,jump_profile,0.016640367590899596,0.2143713638584181,0.25711157292574466,0.22060644379462052
ECMrest,0.01,23,L23,9,spectral,0.007703273608556407,0.5355295779414253,0.7019566038154885,0.6490861072614597
ECMrest,0.01,23,L23,10,jump_profile,0.01357615221052482,0.17855886007311275,0.2595001192256834,0.19449452754005941
ECMrest,0.01,23,L23,10,spectral,0.008709831391729364,0.5728506072380186,0.7355357568663154,0.6901902029000229
ECMrest,0.01,23,L23,11,jump_profile,0.015340483697825362,0.1513787409233832,0.25005122600915236,0.17805265852804053
ECMrest,0.01,23,L23,11,spectral,0.007742971236675304,0.5259137540524936,0.6933029429509955,0.6384256698016281
ECMrest,0.01,23,L23,12,jump_profile,0.018123367094177653,0.11271541686073591,0.19831223628691982,0.1318864774624374
ECMrest,0.01,23,L23,12,spectral,0.007742971236675302,0.5355295779414253,0.7019566038154885,0.6490861072614597
ECMrest,0.01,23,L23,13,jump_profile,0.013066796595510622,0.2528084514709885,0.34972349923379303,0.29817221452291925
ECMrest,0.01,23,L23,13,spectral,0.007742971236675304,0.5355295779414253,0.7019566038154885,0.6490861072614597
ECMrest,0.01,23,L23,14,jump_profile,0.01534818959919169,0.15797328961511992,0.28769938578668347,0.20296905840816212
ECMrest,0.01,23,L23,14,spectral,0.009347358140185759,0.5411133642964611,0.7189495162245771,0.6542217412589214
ECMrest,0.01,23,L23,15,jump_profile,0.017783376905070133,0.19092080810502968,0.2892373130613815,0.2250809018212939
ECMrest,0.01,23,L23,15,spectral,0.007729182873589848,0.5682041878463467,0.7208493501738972,0.6770816177681576
ECMrest,0.01,23,L23,16,jump_profile,0.015340483697825362,0.13118939028376633,0.26157064616975767,0.1709866337882142
ECMrest,0.01,23,L23,16,spectral,0.007729193949192612,0.5508590128170167,0.705132160855703,0.6581614403243115
ECMrest,0.01,23,L23,17,jump_profile,0.012544187178062497,0.18549389754945597,0.2684389366380172,0.21841905708234186
ECMrest,0.01,23,L23,17,spectral,0.00789160245149334,0.5220666671571188,0.6884091767161925,0.6331354757733442
ECMrest,0.01,23,L23,18,jump_profile,0.013834145829539261,0.1154793833540481,0.21038197415476426,0.1355543531473036
ECMrest,0.01,23,L23,18,spectral,0.008137297043667814,0.5278123023920106,0.7189495162245771,0.6385045476797815
ECMrest,0.01,23,L23,19,jump_profile,0.01982723788995042,0.10864156825130387,0.220231226950836,0.14351047043406168
ECMrest,0.01,23,L23,19,spectral,0.008709831391729365,0.5636875948269634,0.7272925526114927,0.6801381250799335
ECMrest,0.01,23,L23,20,jump_profile,0.017781873872680935,0.1077554456487425,0.18640838361384565,0.11168702949524867
ECMrest,0.01,23,L23,20,spectral,0.007956777782098858,0.6253180847641054,0.7912941747787122,0.7545876917486438
ECMrest,0.01,23,L23,21,jump_profile,0.01718296519444104,0.18441678192715538,0.27102912170785476,0.20079988967039028
ECMrest,0.01,23,L23,21,spectral,0.00900839257350663,0.5728506072380186,0.7355357568663154,0.6901902029000229
ECMrest,0.01,23,L23,22,jump_profile,0.012668277348769422,0.194652260345691,0.28024835612986,0.24625913152106021
ECMrest,0.01,23,L23,22,spectral,0.007689485245470953,0.5108012426847771,0.7272925526114927,0.6177260519247986
ECMrest,0.01,23,L23,23,jump_profile,0.024574567827889776,0.1316422544122299,0.21424922824083328,0.1386658996417645
ECMrest,0.01,23,L23,23,spectral,0.007729193949192612,0.5595802233114361,0.7130351189380458,0.6676851654468368
ECMrest,0.01,23,L23,24,jump_profile,0.012543195314687373,0.2046340147473173,0.27543609583927237,0.2250809018212939
ECMrest,0.01,23,L23,24,spectral,0.010298303795189591,0.5518876294440384,0.7125291862133968,0.6640548727063359
ECMrest,0.01,23,L23,25,jump_profile,0.01879589175178258,0.18076695448958222,0.26627259605471165,0.2131276647747332
ECMrest,0.01,23,L23,25,spectral,0.009348218553188401,0.5316476059551317,0.7105048230801492,0.6437563267319023
ECMrest,0.01,23,L23,26,jump_profile,0.017538596543516534,0.16541580183428256,0.2198304827556307,0.17900403768506057
ECMrest,0.01,23,L23,26,spectral,0.00900839257350663,0.5819054146675805,0.7436809102075118,0.7000983284169124
ECMrest,0.01,23,L23,27,jump_profile,0.017110489246345468,0.1618320610687023,0.24564362001124226,0.17425348374253483
ECMrest,0.01,23,L23,27,spectral,0.007742971236675304,0.5355295779414253,0.7019566038154885,0.6490861072614597
ECMrest,0.01,23,L23,28,jump_profile,0.017109896346076084,0.10471643284361688,0.18715437404224133,0.12271526815364904
ECMrest,0.01,23,L23,28,spectral,0.008138589006092817,0.5012101785831098,0.6921828034840607,0.6070701605215016
ECMrest,0.01,23,L23,29,jump_profile,0.012758474302608513,0.10998258194403601,0.1944994649727933,0.14517476486916214
ECMrest,0.01,23,L23,29,spectral,0.007750214199582713,0.5450291029278422,0.7105048230801492,0.6595893788771511
ECMrest,0.05,16,B16,0,jump_profile,0.09133633475712645,0.23737289548258042,0.3236664761013807,0.2747578303155515
ECMrest,0.05,16,B16,0,spectral,0.036200591271721025,0.619337524829635,0.7952983980642541,0.7203563811763768
ECMrest,0.05,16,B16,1,jump_profile,0.09206347970143797,0.1989344139276602,0.2810808772227565,0.23223391208933067
ECMrest,0.05,16,B16,1,spectral,0.03620091590399848,0.6055377045599554,0.7780780624707656,0.7027696025883408
ECMrest,0.05,16,B16,2,jump_profile,0.07716766955821147,0.19576101468624832,0.26887938982482606,0.20452200018763486
ECMrest,0.05,16,B16,2,spectral,0.036200591271721025,0.619337524829635,0.7952983980642541,0.7203563811763768
ECMrest,0.05,16,B16,3,jump_profile,0.09388294280409845,0.1703042955652559,0.24920990360029857,0.19854328695130768
ECMrest,0.05,16,B16,3,spectral,0.03620091590399849,0.6512151734972046,0.7823210959667172,0.7070928796817122
ECMrest,0.05,16,B16,4,jump_profile,0.08951401506516124,0.1870407341981206,0.255734504636408,0.21714305669536066
ECMrest,0.05,16,B16,4,spectral,0.03619947823728952,0.6199892572555057,0.8269676794980895,0.6698333302226619
ECMrest,0.05,16,B16,5,jump_profile,0.08089836391505026,0.2709683557098857,0.3822480328368375,0.30118210020478925
ECMrest,0.05,16,B16,5,spectral,0.03620091590399849,0.6055377045599554,0.7780780624707656,0.7027696025883408
ECMrest,0.05,16,B16,6,jump_profile,0.0754435605417762,0.3010528677425041,0.36191441767649946,0.33376304811015023
ECMrest,0.05,16,B16,6,spectral,0.03747459113647782,0.612371385295705,0.7866050969897326,0.7114645538934548
ECMrest,0.05,16,B16,7,jump_profile,0.09385032946352563,0.30396772024209817,0.41742654508611954,0.3261608154020385
ECMrest,0.05,16,B16,7,spectral,0.036200591271721025,0.619337524829635,0.7952983980642541,0.7203563811763768
ECMrest,0.05,16,B16,8,jump_profile,0.06878807255472605,0.21815900331630367,0.3187426821579753,0.2660344651779341
ECMrest,0.05,16,B16,8,spectral,0.03620091590399849,0.6055377045599554,0.7780780624707656,0.7027696025883408
ECMrest,0.05,16,B16,9,jump_profile,0.058542536315005646,0.19105479110466303,0.27593038547590987,0.2105868594106482
ECMrest,0.05,16,B16,9,spectral,0.03620091590399849,0.6055377045599554,0.7780780624707656,0.7027696025883408
ECMrest,0.05,16,B16,10,jump_profile,0.09532114185585974,0.24455516014234877,0.30913770913770916,0.25918072289156624
ECMrest,0.05,16,B16,10,spectral,0.03619947823728953,0.5794547780294262,0.8269676794980895,0.6698333302226619
ECMrest,0.05,16,B16,11,jump_profile,0.07672751946514561,0.2237153024911032,0.2986700986700987,0.23566265060240965
ECMrest,0.05,16,B16,11,spectral,0.036200591271721025,0.619337524829635,0.7952983980642541,0.7203563811763768
ECMrest,0.05,16,B16,12,jump_profile,0.09768647350405679,0.1716713311125443,0.2492910268072128,0.1883555430115114
ECMrest,0.05,16,B16,12,spectral,0.03620091590399848,0.6055377045599554,0.7780780624707656,0.7027696025883408
ECMrest,0.05,16,B16,13,jump_profile,0.0974894371316319,0.24920621707435991,0.30571239088741914,0.26407672499442403
ECMrest,0.05,16,B16,13,spectral,0.03530759787021036,0.5955273955523315,0.7655889737152226,0.6900822485093656
ECMrest,0.05,16,B16,14,jump_profile,0.07690956710905197,0.23934529197687093,0.3317737054159936,0.2782742811265344
ECMrest,0.05,16,B16,14,spectral,0.03619947823728953,0.5794547780294262,0.8269676794980895,0.6698333302226619
ECMrest,0.05,16,B16,15,jump_profile,0.07713458324393428,0.14876704585600226,0.247555153257725,0.1868623088179285
ECMrest,0.05,16,B16,15,spectral,0.03600147837043181,0.6335770432155974,0.7738754116450284,0.6984939233587254
ECMrest,0.05,16,B16,16,jump_profile,0.07073896361036855,0.24504532441427124,0.338405833375048,0.2713563149741503
ECMrest,0.05,16,B16,16,spectral,0.03620091590399849,0.619337524829635,0.7952983980642541,0.7203563811763768
ECMrest,0.05,16,B16,17,jump_profile,0.10108027264836508,0.27253259980152855,0.32780605551765757,0.27866138473363683
ECMrest,0.05,16,B16,17,spectral,0.03620091590399849,0.6512151734972046,0.7823210959667172,0.7070928796817122
ECMrest,0.05,16,B16,18,jump_profile,0.07716921412864627,0.12662505011167746,0.20672213360923108,0.15009682142351108
ECMrest,0.05,16,B16,18,spectral,0.03620091590399848,0.6512151734972046,0.7823210959667172,0.7070928796817122
ECMrest,0.05,16,B16,19,jump_profile,0.08681136412939121,0.1996617878593504,0.2870199490289129,0.24437617679120008
ECMrest,0.05,16,B16,19,spectral,0.036200591271721025,0.619337524829635,0.7952983980642541,0.7203563811763768
ECMrest,0.05,16,B16,20,jump_profile,0.07695589584492371,0.19042205984894206,0.2673837404404882,0.20970281636802138
ECMrest,0.05,16,B16,20,spectral,0.03620091590399848,0.619337524829635,0.7952983980642541,0.7203563811763768
ECMrest,0.05,16,B16,21,jump_profile,0.08900401434998874,0.2988684835636382,0.38326881968917903,0.3475288357629623
ECMrest,0.05,16,B16,21,spectral,0.03620091590399849,0.619337524829635,0.7952983980642541,0.7203563811763768
ECMrest,0.05,16,B16,22,jump_profile,0.09207831905512447,0.17273839280965803,0.25234318673395817,0.19043377571924824
ECMrest,0.05,16,B16,22,spectral,0.03606805056314161,0.6265756936500911,0.7780780624707656,0.7027696025883408
ECMrest,0.05,16,B16,23,jump_profile,0.08780757203098231,0.18829236522071127,0.26205099571933743,0.20752176304360195
ECMrest,0.05,16,B16,23,spectral,0.03620091590399849,0.619337524829635,0.7952983980642541,0.7203563811763768
ECMrest,0.05,16,B16,24,jump_profile,0.08896936147961942,0.24504532441427124,0.2875139744038978,0.2485861998170925
ECMrest,0.05,16,B16,24,spectral,0.03620091590399849,0.6055377045599554,0.7780780624707656,0.7027696025883408
ECMrest,0.05,16,B16,25,jump_profile,0.06521979428195146,0.2754974330157595,0.37152155911183005,0.30716979467613525
ECMrest,0.05,16,B16,25,spectral,0.03620091590399848,0.6476136827402268,0.7780780624707656,0.7027696025883408
ECMrest,0.05,16,B16,26,jump_profile,0.06898433574672078,0.23934529197687093,0.3430995748157225,0.291162240392132
ECMrest,0.05,16,B16,26,spectral,0.03620091590399849,0.619337524829635,0.7952983980642541,0.7203563811763768
ECMrest,0.05,16,B16,27,jump_profile,0.09263636250918925,0.13032315860773047,0.20184664000395003,0.14267604857526042
ECMrest,0.05,16,B16,27,spectral,0.03620091590399848,0.6055377045599554,0.7780780624707656,0.7027696025883408
ECMrest,0.05,16,B16,28,jump_profile,0.07730918650335666,0.21033296402122573,0.26557693997715087,0.22019621444851847
ECMrest,0.05,16,B16,28,spectral,0.03620091590399848,0.619337524829635,0.7952983980642541,0.7203563811763768
ECMrest,0.05,16,B16,29,jump_profile,0.06828644017645813,0.2566848590944977,0.34266108036345455,0.2728382857475141
ECMrest,0.05,16,B16,29,spectral,0.036200591271721025,0.5988327402135232,0.7697125697125697,0.6942650602409639
ECMrest,0.05,20,AA20,0,jump_profile,0.0868867865300414,0.20871248789932237,0.2697810218978102,0.2166387493020659
ECMrest,0.05,20,AA20,0,spectral,0.036214141336120165,0.6416993522792197,0.7874194110472208,0.7563194922213098
ECMrest,0.05,20,AA20,1,jump_profile,0.07786751298005003,0.11928410010322797,0.2360716465660584,0.15524890315939116
ECMrest,0.05,20,AA20,1,spectral,0.03621414133612016,0.6416993522792197,0.7874194110472208,0.7563194922213098
ECMrest,0.05,20,AA20,2,jump_profile,0.08168012788390809,0.21400327242977912,0.25341972642188626,0.2363181113628234
ECMrest,0.05,20,AA20,2,spectral,0.03621414133612016,0.6338818973862537,0.7803406326034064,0.7479620323841429
ECMrest,0.05,20,AA20,3,jump_profile,0.09016832268743268,0.13424797117799048,0.22477005504050324,0.1707656227300085
ECMrest,0.05,20,AA20,3,spectral,0.036214141336120165,0.6416993522792197,0.7874194110472208,0.7563194922213098
ECMrest,0.05,20,AA20,4,jump_profile,0.08415487866112356,0.1993959835730112,0.2920419940799421,0.21913449827247644
ECMrest,0.05,20,AA20,4,spectral,0.03620091590399849,0.5835919076579372,0.7398206520608368,0.6977059008388329
ECMrest,0.05,20,AA20,5,jump_profile,0.06883722919739087,0.194134494691364,0.29792621424236715,0.24275247669352287
ECMrest,0.05,20,AA20,5,spectral,0.03620091590399848,0.5835919076579372,0.7398206520608368,0.6977059008388329
ECMrest,0.05,20,AA20,6,jump_profile,0.06840023354479603,0.23510456132781427,0.3238350926434397,0.2752276309907536
ECMrest,0.05,20,AA20,6,spectral,0.03621414133612016,0.6182042278385127,0.7637993456080231,0.7292438802458998
ECMrest,0.05,20,AA20,7,jump_profile,0.07729533314339046,0.22522191958678503,0.2920419940799421,0.2494593721259725
ECMrest,0.05,20,AA20,7,spectral,0.043396949631596765,0.5882874284155986,0.7553224313483493,0.701800405389293
ECMrest,0.05,20,AA20,8,jump_profile,0.06312029793579009,0.2104598547827002,0.28972160474224623,0.23213624583487596
ECMrest,0.05,20,AA20,8,spectral,0.037919980638764506,0.5671326609668639,0.7476157967686548,0.6777988523684906
ECMrest,0.05,20,AA20,9,jump_profile,0.05804460167167205,0.23510456132781427,0.2866150059999593,0.2608757028915606
ECMrest,0.05,20,AA20,9,spectral,0.03621414133612016,0.6258070138977346,0.8272758530024472,0.7433799985977049
ECMrest,0.05,20,AA20,10,jump_profile,0.10164684746227554,0.15668202764976957,0.24352435243524354,0.18394648829431437
ECMrest,0.05,20,AA20,10,spectral,0.036214141336120165,0.6338818973862537,0.7803406326034064,0.7479620323841429
ECMrest,0.05,20,AA20,11,jump_profile,0.07931466301048867,0.24427415126726373,0.31239296785242027,0.28743746667005254
ECMrest,0.05,20,AA20,11,spectral,0.04381776685582105,0.5796795403591287,0.7476157967686548,0.6924443590790137
ECMrest,0.05,20,AA20,12,jump_profile,0.06892933978366256,0.1671838153158744,0.2575369827101929,0.19634007783982402
ECMrest,0.05,20,AA20,12,spectral,0.03621414133612016,0.6338818973862537,0.7803406326034064,0.7479620323841429
ECMrest,0.05,20,AA20,13,jump_profile,0.06880074047636088,0.15757609575091372,0.2489107785565448,0.18515159685286403
ECMrest,0.05,20,AA20,13,spectral,0.04233176576182668,0.6258070138977346,0.7779260967174322,0.7433799985977049
ECMrest,0.05,20,AA20,14,jump_profile,0.09702983549416169,0.16409871829833653,0.24087215879872467,0.19267914629784189
ECMrest,0.05,20,AA20,14,spectral,0.036214141336120165,0.6338818973862537,0.7803406326034064,0.7479620323841429
ECMrest,0.05,20,AA20,15,jump_profile,0.0850105008642518,0.17817939980665465,0.26808581062909864,0.1944971309212264
ECMrest,0.05,20,AA20,15,spectral,0.03620091590399849,0.5922264197513936,0.7476157967686548,0.7070898657895369
ECMrest,0.05,20,AA20,16,jump_profile,0.0576364654204339,0.1775151648489801,0.2831011278551796,0.20770646173828336
ECMrest,0.05,20,AA20,16,spectral,0.036214141336120165,0.6416993522792197,0.7874194110472208,0.7563194922213098
ECMrest,0.05,20,AA20,17,jump_profile,0.0586324439825449,0.19242066939721153,0.2702286582194203,0.21108613145744193
ECMrest,0.05,20,AA20,17,spectral,0.03620230484286517,0.5947091033978058,0.7401792801688254,0.7021682682704898
ECMrest,0.05,20,AA20,18,jump_profile,0.07684620348464018,0.1775151648489801,0.24841247275139797,0.1945015694339214
ECMrest,0.05,20,AA20,18,spectral,0.036214141336120165,0.6338818973862537,0.7803406326034064,0.7479620323841429
ECMrest,0.05,20,AA20,19,jump_profile,0.07112728007994382,0.20152713389691845,0.30360999691453255,0.2508644330511506
ECMrest,0.05,20,AA20,19,spectral,0.03621414133612016,0.6338818973862537,0.7803406326034064,0.7479620323841429
ECMrest,0.05,20,AA20,20,jump_profile,0.0690626235150427,0.1976218036409555,0.3026357573832963,0.24719239787732938
ECMrest,0.05,20,AA20,20,spectral,0.036214141336120165,0.6416993522792197,0.7874194110472208,0.7563194922213098
ECMrest,0.05,20,AA20,21,jump_profile,0.06909437548665215,0.17357004755923736,0.2790519389254456,0.1888096244189804
ECMrest,0.05,20,AA20,21,spectral,0.03621414133612016,0.6338818973862537,0.7803406326034064,0.7479620323841429
ECMrest,0.05,20,AA20,22,jump_profile,0.0904908940262929,0.2341600870462852,0.31310643850897685,0.25990833108654626
